LOAN;MORTDUE;VALUE;REASON;JOB;YOJ;DEROG;DELINQ;CLAGE;NINQ;CLNO;DEBTINC;PAID;ID
6100;NA;46830;HomeImp;0;0;0;1;NA;0;0;13.306;1;342
6100;78753;95433;DebtCon;ProfExe;0;NA;NA;NA;NA;NA;28.925;1;343
6100;77265;97944;DebtCon;ProfExe;0;NA;NA;NA;NA;NA;28.876;1;344
6200;75657;84368;DebtCon;Sales;4;0;0;122.24;0;30;32.553;1;345
6200;171582;245730;DebtCon;Sales;NA;0;0;135.11;0;22;39.784;1;346
6200;NA;33909;HomeImp;0;NA;NA;NA;NA;NA;NA;34.517;1;347
6200;46601;59486;HomeImp;Other;5;0;0;84.63;0;18;25.35;1;348
6200;60354;87596;HomeImp;ProfExe;5;0;0;210.17;2;23;34.055;1;349
6200;45356;82054;DebtCon;0;2;0;0;201.33;4;29;29.662;1;350
6200;NA;41657;HomeImp;Other;NA;NA;NA;293.96;NA;11;30.198;1;351
6200;NA;NA;DebtCon;Self;3;NA;NA;80.5;2;17;NA;0;352
6200;NA;80078;0;0;NA;NA;NA;NA;NA;NA;25.376;1;353
6200;42100;57385;DebtCon;Other;8.5;0;1;164.8;1;28;NA;0;354
6200;70793;71552;HomeImp;Sales;3;2;0;162.95;0;23;40.315;1;355
6200;73881;98550;HomeImp;Other;0;0;1;182.88;0;31;37.199;1;356
6200;45787;64854;DebtCon;0;4;NA;1;63.12;NA;16;36.539;1;357
6200;75121;96462;DebtCon;ProfExe;0;NA;NA;NA;NA;NA;27.168;1;358
6200;NA;51732;0;0;NA;NA;NA;NA;NA;NA;12.325;1;359
6200;133882;155222;HomeImp;ProfExe;9;0;0;212.54;0;19;20.617;1;360
6200;75623;89634;HomeImp;Other;24;0;0;324.69;0;47;28.286;1;361
6200;45564;61956;HomeImp;Other;2;0;NA;101.17;NA;13;38.675;1;362
6300;99469;116260;HomeImp;Office;23;0;0;124.75;1;12;35.642;1;363
6300;55000;69000;DebtCon;ProfExe;13;0;0;130.07;0;20;NA;1;364
6300;NA;72890;HomeImp;Office;1;0;0;41.25;0;3;39.198;1;365
6300;44226;57779;DebtCon;0;7;NA;0;63.63;NA;16;33.112;1;366
6300;NA;39050;HomeImp;Other;NA;NA;NA;294.48;NA;12;31.448;1;367
6300;78724;80355;HomeImp;Other;24;0;0;335.07;1;46;31.177;1;368
6300;59793;98314;DebtCon;Self;2.2;0;0;120.73;0;8;NA;0;369
6300;65875;76000;DebtCon;Mgr;0.8;2;0;84;1;12;NA;0;370
6300;45582;89005;DebtCon;0;2;0;0;209.36;4;30;29.596;1;371
6300;92659;117352;HomeImp;ProfExe;6;0;0;199.01;0;27;26.52;1;372
6300;58052;70091;DebtCon;ProfExe;9;0;4;153.78;1;30;21.72;1;373
6300;49498;64296;DebtCon;Mgr;6;NA;4;111.21;1;10;38.577;1;374
6300;79667;96988;DebtCon;ProfExe;1;NA;NA;NA;NA;NA;29.836;1;375
6300;12476;32559;HomeImp;Office;12;3;6;227.13;0;23;23.32;0;376
6300;69357;73726;HomeImp;Sales;3;2;0;163.28;1;22;42.408;1;377
6300;26655;29792;DebtCon;Other;1;1;0;12.76;10;6;28.362;1;378
6400;25144;45200;HomeImp;Other;25;0;2;128;4;17;NA;0;379
6400;99131;125652;HomeImp;Other;8;NA;NA;419.38;1;50;42.245;1;380
6400;76577;83200;DebtCon;0;5;NA;NA;NA;NA;NA;22.055;1;381
6400;47251;58157;HomeImp;Other;0;0;NA;104.79;NA;13;36.417;1;382
6400;53476;70157;DebtCon;ProfExe;7;0;3;164.32;1;30;21.138;1;383
6400;81116;86148;HomeImp;ProfExe;8;0;0;262.18;0;11;42.068;1;384
6400;17491;63614;HomeImp;Office;23;0;0;325.3;0;12;40.244;1;385
6400;65215;74332;HomeImp;Mgr;9;NA;1;213.83;0;24;40.645;1;386
6400;62746;75016;DebtCon;ProfExe;12;0;0;133.1;0;20;40.188;1;387
6400;76732;78084;HomeImp;Other;8;0;0;109.19;0;26;37.965;1;388
6400;70035;78635;DebtCon;Sales;3;0;0;147.08;0;31;31.206;1;389
6400;39687;51666;HomeImp;Office;9;NA;NA;177.59;NA;19;26.121;1;390
6400;51436;91284;DebtCon;0;4;0;0;209.64;2;30;31.972;1;391
6400;44968;62747;HomeImp;Other;0;1;NA;101.39;NA;12;36.603;1;392
6400;9113;46351;HomeImp;Self;NA;0;0;202.25;0;11;45.114;1;393
6400;28041;33438;DebtCon;Other;1;1;0;10.43;10;6;29.754;1;394
6400;57887;74776;HomeImp;Mgr;3;0;1;126.33;0;22;28.756;1;395
6500;47949;53102;HomeImp;Office;9;NA;NA;180.84;NA;19;27.839;1;396
6500;NA;37448;HomeImp;Other;NA;NA;NA;333.23;NA;11;29.012;1;397
6500;60054;70434;HomeImp;Other;1;0;0;127.06;2;21;37.8;0;398
6500;80739;97630;DebtCon;ProfExe;1;NA;NA;NA;NA;NA;30.531;1;399
6500;63144;76754;HomeImp;Mgr;2;0;2;129.08;0;23;29.055;1;400
6500;33639;37345;HomeImp;ProfExe;11;0;0;191.08;0;13;24.227;1;401
6500;78741;90599;DebtCon;ProfExe;0;NA;NA;NA;NA;NA;29.199;1;402
6500;51724;87770;DebtCon;0;4;0;0;209.33;4;29;30.343;1;403
6500;13600;NA;HomeImp;Other;14;2;5;115.37;1;16;NA;0;404
6500;48000;61000;DebtCon;Other;1;1;0;97.3;6;38;NA;0;405
6500;65000;80400;DebtCon;Other;15;0;0;224.87;0;13;NA;0;406
6500;22789;35836;HomeImp;Office;1;0;0;110.57;2;30;NA;1;407
6500;75113;115900;HomeImp;Office;29;0;0;332.73;2;38;NA;1;408
6500;55000;88300;HomeImp;Office;29;0;0;234.4;1;17;NA;1;409
6500;60000;70000;DebtCon;ProfExe;9;0;0;54.77;2;24;NA;1;410
6500;70300;107500;DebtCon;Office;1;0;0;242.47;1;38;NA;1;411
6500;96314;105800;HomeImp;ProfExe;27;0;0;475.8;2;40;NA;0;412
6500;81145;117530;HomeImp;Office;29;0;0;327.2;1;38;34.346;1;413
6500;NA;70886;0;0;NA;NA;NA;NA;NA;NA;23.471;1;414
6500;183860;208910;DebtCon;ProfExe;4;6;0;86.45;6;29;69.801;0;415
6500;58689;72557;DebtCon;Other;0;0;1;94.01;2;18;34.898;1;416
6600;62380;89742;HomeImp;Office;31;0;0;232.53;0;16;26.16;1;417
6600;74376;84855;DebtCon;0;3;NA;NA;NA;NA;NA;20.028;1;418
6600;NA;48800;HomeImp;0;0;0;0;NA;0;0;12.219;1;419
6600;68733;81973;HomeImp;Other;5;0;0;96.98;0;14;42.211;1;420
6600;40926;50486;HomeImp;Office;10;NA;NA;179.8;NA;19;27.532;1;421
6600;95450;112630;HomeImp;Office;23;0;0;122.82;0;12;36.773;1;422
6600;NA;46516;HomeImp;0;0;0;0;NA;0;0;14.846;1;423
6600;98415;126636;HomeImp;Other;11;NA;NA;423.21;2;49;40.957;1;424
6700;NA;55396;0;0;NA;NA;NA;NA;NA;NA;15.704;1;425
6700;55113;56486;HomeImp;Other;4;0;0;84.42;0;17;23.643;1;426
6700;60301;70543;HomeImp;ProfExe;5;0;0;195.78;0;19;32.398;0;427
6700;NA;30544;DebtCon;Other;2;0;0;283.9;0;14;24.12;1;428
6700;49367;59609;HomeImp;Other;6;0;0;99.3;0;17;25.231;1;429
6700;58741;68225;DebtCon;ProfExe;9;0;3;173.57;1;31;23.587;1;430
6700;27510;42495;DebtCon;Other;2;0;2;171.53;3;27;41.429;0;431
6700;NA;81239;HomeImp;Other;19;NA;NA;NA;NA;NA;40.895;0;432
6700;69773;83014;HomeImp;Other;0;1;0;263.17;0;5;37.707;1;433
6700;51855;58084;HomeImp;Office;21;0;0;193.75;0;19;19.55;1;434
6700;48430;64358;HomeImp;Other;0;1;NA;108.35;NA;13;38.894;1;435
6700;29662;36195;HomeImp;Office;1;0;0;112.14;1;30;38.529;1;436
6700;66587;70710;DebtCon;ProfExe;9;1;0;43.92;1;24;39.739;1;437
6700;NA;20631;HomeImp;Mgr;4;0;0;174.72;1;8;62.246;0;438
6700;54161;59714;HomeImp;Office;20;0;0;209.21;0;20;20.204;1;439
6700;134616;155034;HomeImp;ProfExe;13;1;0;215.42;0;19;19.494;1;440
6800;136951;160306;HomeImp;ProfExe;11;0;0;219.74;1;18;20.885;1;441
6800;138691;160063;HomeImp;ProfExe;12;0;0;208.42;0;19;19.333;1;442
6800;49809;65074;DebtCon;Mgr;7;NA;4;116.63;3;10;39.215;1;443
6800;78292;86959;DebtCon;0;3;NA;NA;NA;NA;NA;18.927;1;444
6800;139578;154602;HomeImp;ProfExe;12;0;0;201.96;0;18;22.326;1;445
6800;57439;74816;HomeImp;Mgr;2;0;2;126.3;0;22;27.119;1;446
6800;76074;88178;HomeImp;Other;22;0;0;341.47;0;46;27.523;1;447
6800;31000;42000;DebtCon;Mgr;3.5;1;0;106.27;2;26;NA;0;448
6800;45150;57150;DebtCon;Office;4;0;1;94.33;3;12;NA;1;449
6800;56155;57912;HomeImp;Office;21;0;0;206.31;0;20;21.799;1;450
6800;NA;27410;HomeImp;Mgr;6;1;0;2.03;1;5;NA;0;451
6800;178559;247611;DebtCon;Sales;NA;0;0;127.23;0;22;42.084;1;452
6800;NA;72310;HomeImp;Office;1;0;0;48.82;0;3;40.787;1;453
6800;71666;99913;HomeImp;Other;0;0;1;196.46;0;31;35.762;1;454
6800;75964;88754;DebtCon;Mgr;19;0;1;298.7;0;23;39.108;1;455
6900;75880;113612;DebtCon;Office;1;0;0;230.81;1;38;17.966;1;456
6900;70717;87466;HomeImp;Other;2;0;0;112.59;0;15;41.428;1;457
6900;53776;51952;HomeImp;Other;5;0;0;87.9;0;17;22.287;1;458
6900;53328;58088;DebtCon;Sales;2;0;0;101.53;0;21;35.764;0;459
6900;5816;NA;HomeImp;Mgr;23;0;2;67.8;1;18;NA;0;460
6900;57257;63752;DebtCon;Other;10;2;0;138.23;0;22;38.372;0;461
6900;37055;83000;HomeImp;Sales;1;0;0;122.27;2;43;NA;0;462
6900;97662;110046;HomeImp;Office;24;0;0;111.12;0;11;37.253;1;463
6900;49000;68280;DebtCon;Other;1;0;0;61.9;8;22;NA;1;464
6900;NA;57067;0;0;NA;NA;NA;NA;NA;NA;14.371;1;465
6900;50387;68443;DebtCon;Mgr;7;NA;3;105.83;2;10;40.718;1;466
6900;49932;66042;HomeImp;Office;20;0;0;204.48;0;19;21.855;1;467
6900;51384;84689;DebtCon;0;4;0;0;224.25;3;29;30.526;1;468
6900;NA;36191;HomeImp;Other;NA;NA;NA;311.87;NA;12;30.791;1;469
7000;98779;124827;HomeImp;Other;9;NA;NA;421.54;1;49;40.829;1;470
7000;73873;111781;DebtCon;Office;0;0;0;231.8;0;38;19.274;1;471
7000;74795;99149;HomeImp;Other;1;0;1;175.57;0;32;34.45;1;472
7000;NA;47462;HomeImp;Other;NA;NA;NA;102.66;NA;9;36.094;1;473
7000;78284;98214;HomeImp;Other;0;0;1;171.84;0;31;36.248;1;474
7000;58128;93740;HomeImp;ProfExe;5;0;0;213.36;2;24;34.475;1;475
7000;81335;81018;HomeImp;Other;22;0;0;341.61;1;47;27.767;1;476
7000;52287;87972;HomeImp;ProfExe;7;0;0;211.28;1;24;33.461;1;477
7000;58339;72432;HomeImp;Mgr;10;NA;1;197.34;0;24;39.843;1;478
7000;46238;66842;DebtCon;Office;4;0;0;90.38;3;11;36.31;1;479
7000;142251;157250;HomeImp;Other;5;0;0;87.83;4;21;NA;0;480
7000;19894;32500;DebtCon;Other;4;0;0;134.7;1;16;NA;0;481
7000;27290;63500;HomeImp;Office;6;NA;NA;NA;NA;NA;NA;0;482
7000;18000;46520;HomeImp;Office;17;0;1;183.1;0;23;NA;0;483
7000;66000;86300;DebtCon;Other;3;1;1;242.43;0;8;NA;0;484
7000;46000;66660;DebtCon;Office;1;0;1;138.23;0;9;NA;0;485
7000;120000;175450;DebtCon;Other;8;0;0;219.17;1;20;NA;1;486
7000;58843;75300;HomeImp;Other;1.5;0;0;103.67;0;7;NA;1;487
7000;7000;31200;DebtCon;Other;5;0;0;265.07;0;12;NA;1;488
7000;29000;49000;DebtCon;Other;11;0;0;234.4;1;32;NA;1;489
7000;5768;26600;0;0;NA;NA;NA;NA;NA;NA;NA;1;490
7000;56636;76353;HomeImp;Other;15;0;0;229.3;1;36;NA;1;491
7000;55000;63000;HomeImp;Other;5;0;0;84.73;3;20;NA;1;492
7000;46225;59000;DebtCon;Other;16;0;4;219.13;0;37;NA;1;493
7000;53194;81150;HomeImp;ProfExe;14;7;0;183.63;2;28;NA;0;494
7000;83000;97635;HomeImp;Other;5.6;3;0;141;0;10;NA;0;495
7000;138841;160000;DebtCon;Mgr;11;8;0;86.2;2;36;NA;0;496
7000;38800;53500;HomeImp;ProfExe;15;0;0;96.37;0;18;NA;0;497
7000;25000;49840;DebtCon;Office;0.6;0;0;139;0;13;NA;0;498
7000;18000;25000;DebtCon;Other;6.5;1;0;205.97;1;19;NA;0;499
7000;74500;81600;HomeImp;ProfExe;2;2;0;340.9;0;29;NA;0;500
7000;64300;119500;HomeImp;Other;1;1;0;54.83;0;8;NA;0;501
7000;64255;68389;HomeImp;Other;4;0;0;80.15;2;19;40.562;1;502
7000;NA;96783;HomeImp;Other;20;NA;NA;NA;NA;NA;40.73;0;503
7000;129959;161301;HomeImp;ProfExe;11;0;0;209.99;0;18;21.918;1;504
7000;58114;93391;HomeImp;ProfExe;6;0;0;200.08;1;24;31.737;1;505
7000;16047;67750;HomeImp;Office;21;0;0;315.32;0;12;38.694;1;506
7100;39000;55000;0;Other;12;0;1;192.77;2;31;NA;0;507
7100;54000;74800;DebtCon;Mgr;7.5;1;1;71;4;18;NA;0;508
7100;NA;74753;HomeImp;Office;2;0;0;48.85;0;4;41.303;1;509
7100;98490;114457;HomeImp;Office;23;0;0;116.1;0;11;35.602;1;510
7100;54700;68500;DebtCon;0;19;0;0;155.2;1;12;NA;1;511
7100;NA;40185;HomeImp;Other;3;0;0;272.92;1;25;41.917;1;512
7100;25896;33580;DebtCon;Other;1;0;0;29.86;9;7;28.271;1;513
7100;120176;180104;DebtCon;Other;8;0;0;221.61;0;18;32.674;1;514
7100;58639;72412;DebtCon;ProfExe;14;0;0;120.03;0;20;43.679;1;515
7100;57863;70969;DebtCon;Other;0;0;0;65.87;7;21;26.829;1;516
7100;64850;76985;HomeImp;Other;0;0;0;108.22;0;7;36.338;1;517
7100;53273;54378;HomeImp;Other;5;0;0;84.84;0;17;22.861;1;518
7200;54600;65000;DebtCon;Other;14;2;1;98.43;11;9;NA;0;519
7200;62329;78007;DebtCon;ProfExe;8;0;0;55.36;1;23;38.64;1;520
7200;57912;84806;HomeImp;Other;15;0;0;241.51;0;35;35.063;1;521
7200;98691;115750;HomeImp;Office;22;0;0;118;0;11;37.72;1;522
7200;79946;113807;DebtCon;Office;1;0;0;238.46;0;37;18.617;1;523
7200;36264;48240;DebtCon;Other;15;0;0;82.17;0;12;NA;1;524
7200;46000;67000;DebtCon;Other;24;0;0;142;1;14;NA;0;525
7200;43705;50000;DebtCon;Other;9;0;2;235.37;6;16;NA;0;526
7200;NA;38061;HomeImp;Other;NA;NA;NA;299.75;NA;12;31.88;1;527
7200;15637;39660;HomeImp;Self;6;0;1;354.24;3;42;33.624;0;528
7200;NA;74610;HomeImp;Office;1;0;0;40.18;0;3;37.941;1;529
7200;71667;117325;DebtCon;Office;0;0;1;241.06;1;38;18.511;1;530
7200;NA;76723;HomeImp;Other;10;0;0;70.19;0;11;41.251;0;531
7200;71509;86484;DebtCon;0;4;NA;NA;NA;NA;NA;20.099;1;532
7200;22832;31666;DebtCon;Other;0;0;0;38;9;7;28.296;1;533
7300;58671;87975;HomeImp;Mgr;3;0;0;74.07;1;16;NA;0;534
7300;60890;75785;DebtCon;Other;6;0;1;45.97;0;13;NA;0;535
7300;28500;42050;HomeImp;Other;3;NA;NA;NA;NA;NA;NA;0;536
7300;60971.32;77375;DebtCon;Other;2;NA;NA;NA;NA;NA;NA;0;537
7300;131000;197500;DebtCon;ProfExe;1.5;0;0;68.03;2;23;NA;1;538
7300;55456;86766;HomeImp;ProfExe;6;0;0;240.06;2;23;31.725;1;539
7300;60973;79443;HomeImp;Other;14;0;0;239.62;1;36;36.727;1;540
7300;93428;118184;HomeImp;Other;10;NA;NA;411.95;1;50;40.396;1;541
7300;49064;64225;DebtCon;Mgr;6;NA;4;106.38;1;10;40.052;1;542
7300;139348;205981;DebtCon;ProfExe;1;0;0;60.42;2;22;36.812;1;543
7400;32832;50798;DebtCon;Other;10;0;0;221.34;1;31;36.009;1;544
7400;75311;89905;DebtCon;ProfExe;0;NA;NA;NA;NA;NA;27.202;1;545
7400;2063;100448;HomeImp;Other;NA;0;0;96.13;0;14;NA;0;546
7400;NA;44651;HomeImp;Other;2;0;0;271.92;0;25;42.93;1;547
7400;138033;163162;HomeImp;ProfExe;11;0;0;224.85;0;19;21.058;1;548
7400;88288;119677;HomeImp;ProfExe;5;0;0;194.37;1;27;26.646;1;549
7400;75547;93839;DebtCon;ProfExe;0;NA;NA;NA;NA;NA;28.162;1;550
7400;48924;86612;DebtCon;0;4;0;0;207.77;4;30;29.938;1;551
7400;73985;114849;DebtCon;Office;0;0;0;238.59;1;38;18.421;1;552
7400;NA;54138;HomeImp;0;1;0;0;NA;0;0;12.22;1;553
7400;51974;59323;HomeImp;Other;4;0;0;83.35;0;18;23.398;1;554
7400;56596;72861;HomeImp;Mgr;3;0;1;141.96;0;23;28.3;1;555
7400;71576;89068;DebtCon;Sales;0;0;0;94.78;0;17;42.803;0;556
7400;65032;83184;HomeImp;Other;15;0;0;230.42;1;35;35.415;1;557
7400;72739;91425;DebtCon;ProfExe;3.5;0;0;128.83;0;26;NA;1;558
7400;82412;91326;DebtCon;Mgr;19;0;1;316.95;1;24;37.909;1;559
7500;NA;51610;HomeImp;ProfExe;4;0;3;158.27;2;18;NA;0;560
7500;45864;57799;DebtCon;0;7;NA;0;65.57;NA;16;33.866;1;561
7500;57340;80000;DebtCon;ProfExe;4;0;5;86.23;3;14;NA;0;562
7500;47518;60252;DebtCon;Other;16;0;3;220.62;0;37;26.712;1;563
7500;63573;80601;HomeImp;Other;4;0;0;111.44;0;14;41.773;1;564
7500;32070;36811;DebtCon;Other;1;1;0;228.04;0;6;30.162;0;565
7500;44744;60518;DebtCon;0;6;NA;0;79.41;NA;16;34.397;1;566
7500;NA;49804;0;0;NA;NA;NA;NA;NA;NA;12.391;1;567
7500;72097;69408;HomeImp;Sales;4;1;0;155.39;1;23;41.601;1;568
7500;84479;104571;DebtCon;ProfExe;23;0;0;47.83;3;14;33.075;1;569
7500;88056;104794;DebtCon;ProfExe;25;0;0;56.75;2;14;30.539;1;570
7500;11358;36892;DebtCon;Other;5;0;0;286.92;0;11;23.063;1;571
7500;59000;72000;HomeImp;Office;5;0;3;295.87;0;19;NA;0;572
7500;NA;NA;HomeImp;Other;21;NA;NA;158.9;1;21;NA;0;573
7500;35945;49750;HomeImp;Other;3;0;0;122.07;0;23;NA;0;574
7500;18400;29375;DebtCon;Other;6;1;0;147.1;0;9;NA;0;575
7500;63500;86125;HomeImp;Other;5;0;0;136.1;0;8;NA;0;576
7500;33600;50125;DebtCon;Other;2;0;0;146.93;0;18;NA;0;577
7500;57800;109600;DebtCon;Mgr;4;0;1;124.13;1;18;NA;0;578
7500;NA;40150;HomeImp;Other;5;0;0;NA;1;0;NA;0;579
7500;80440;72920;HomeImp;Mgr;8;0;1;201.5;0;24;NA;0;580
7500;60000;87830;HomeImp;Other;5;0;0;153.27;2;16;NA;0;581
7500;126000;151380;HomeImp;ProfExe;18;0;2;75.67;1;13;NA;0;582
7500;40936;50900;DebtCon;0;10;1;0;115.6;1;26;NA;1;583
7500;NA;26850;HomeImp;Office;20;0;0;185.63;1;16;NA;1;584
7500;49100;85650;HomeImp;Other;18;0;0;178.33;0;29;NA;1;585
7500;NA;71799;HomeImp;Mgr;4;0;3;177.5;0;22;NA;0;586
7500;39600;42000;DebtCon;Self;1;0;0;47.7;1;15;NA;0;587
7500;42077;91676;HomeImp;Office;5.5;1;4;344.9;1;30;NA;0;588
7500;42721;67000;DebtCon;Other;15;1;3;126.77;2;23;NA;0;589
7500;NA;NA;HomeImp;Other;20;NA;NA;157.33;0;20;NA;0;590
7500;12115;35910;HomeImp;Office;13;3;6;234.9;0;24;24.662;0;591
7500;67778;83368;DebtCon;ProfExe;15;0;0;227.29;0;17;24.092;1;592
7500;60192;76475;DebtCon;ProfExe;8;0;0;60.5;2;24;39.281;1;593
7500;57213;92458;HomeImp;Office;28;0;0;243.16;1;16;23.992;1;594
7500;50000;80000;HomeImp;Other;9;NA;5;299.57;2;18;NA;0;595
7600;133475;203936;DebtCon;ProfExe;1;0;0;87.45;2;23;37.006;1;596
7600;77518;83727;DebtCon;0;4;NA;NA;NA;NA;NA;22.655;1;597
7600;48829;62357;DebtCon;Office;3;0;1;92.94;2;12;35.672;1;598
7600;58622;77726;HomeImp;Other;15;0;0;249.63;2;36;34.882;1;599
7600;NA;28593;HomeImp;Office;20;0;0;180.17;0;16;35.583;1;600
7600;49926;58588;DebtCon;0;5;NA;1;64.66;NA;16;35.052;1;601
7600;80900;99525;DebtCon;ProfExe;2;0;0;135.64;0;26;34.777;1;602
7600;NA;40341;HomeImp;Other;3;0;0;265.02;1;25;43.3;1;603
7700;14776;32287;0;0;NA;NA;NA;NA;NA;NA;34.88;1;604
7700;32243;36369;HomeImp;ProfExe;12;0;0;180.42;0;13;21.721;1;605
7700;53377;86018;HomeImp;Other;16;0;0;187.19;0;28;24.218;1;606
7700;56622;70136;DebtCon;Mgr;7;NA;4;120.76;1;11;38.132;1;607
7700;35100;45000;DebtCon;Office;10;0;0;206.97;1;23;NA;1;608
7700;NA;67350;0;0;NA;NA;NA;NA;NA;NA;NA;1;609
7700;70451;81862;DebtCon;Sales;3;0;0;141.27;0;31;31.682;1;610
7700;20887;26958;DebtCon;Other;0;0;0;17.46;10;6;30.234;1;611
7700;14589;33100;DebtCon;Other;3;0;7;122.07;0;22;NA;0;612
7700;76056;83643;HomeImp;Other;22;0;0;353.2;0;47;28.545;1;613
7700;NA;68131;HomeImp;Office;1;0;0;56.61;0;3;40.5;1;614
7700;51045;91068;HomeImp;Other;20;0;0;179.24;0;28;27.231;1;615
7800;44000;57500;DebtCon;Other;11;0;0;95.37;0;23;NA;1;616
7800;NA;11702;HomeImp;Other;0;0;0;44.63;2;7;21.272;0;617
7800;58399;65945;DebtCon;Other;1;0;1;106.63;2;18;37.025;1;618
7800;42802;52422;HomeImp;Office;8;NA;NA;193.08;NA;18;26.496;1;619
7800;58364;66688;DebtCon;Other;3;0;2;114.51;3;18;37.929;1;620
7800;64503;85608;HomeImp;Other;12;0;0;235.49;0;35;34.423;1;621
7800;69662;80498;HomeImp;Other;4;0;0;100.43;0;14;42.807;1;622
7800;45391;61743;DebtCon;Other;12;0;0;105.09;0;22;36.705;1;623
7800;48200;59000;DebtCon;Other;23;0;0;274.97;3;29;NA;1;624
7800;55000;62800;HomeImp;Other;6;0;0;123.03;0;34;NA;1;625
7800;38506;50309;DebtCon;Other;11;0;0;231;0;32;35.906;1;626
7800;55394;63567;DebtCon;Other;23;0;0;262.01;2;29;38.984;1;627
7800;NA;30320;DebtCon;Other;2;0;0;295.11;0;13;23.246;1;628
7800;109000;123500;DebtCon;Self;6;0;1;174.47;0;19;NA;1;629
7800;53243;95065;HomeImp;ProfExe;7;0;0;220.8;2;24;31.828;1;630
7900;67222;75189;HomeImp;Other;4;0;0;95.68;0;23;36.98;0;631
7900;44682;57285;DebtCon;0;7;1;0;110.07;1;25;25.409;1;632
7900;44690;45841;DebtCon;Office;10;0;0;185.62;0;22;32.286;1;633
7900;126919;166566;HomeImp;Mgr;10;NA;NA;NA;NA;NA;NA;0;634
7900;40827;55757;DebtCon;Other;14;0;0;87.6;0;11;31.851;1;635
7900;NA;31602;HomeImp;Office;20;0;0;192.12;0;15;35.586;1;636
7900;NA;67081;HomeImp;Office;1;0;0;59.08;0;4;41.078;1;637
7900;NA;71519;HomeImp;Office;0;0;0;55.87;0;4;38.375;1;638
7900;77221;95316;DebtCon;ProfExe;4;0;0;116.31;0;25;35.43;1;639
7900;NA;35422;HomeImp;Office;19;0;0;184.39;0;15;37.837;1;640
7900;42400;53000;DebtCon;Other;2;0;1;95.37;0;20;NA;1;641
7900;55383;70020;DebtCon;Other;12;2;0;80.78;10;8;44.859;0;642
7900;NA;37125;HomeImp;Other;NA;NA;NA;285.11;NA;12;29.414;1;643
7900;78532;122952;HomeImp;Office;29;0;0;332.65;1;37;35.312;1;644
7900;NA;75462;0;0;NA;NA;NA;NA;NA;NA;23.345;1;645
7900;41935;53543;DebtCon;Office;8;0;0;203.54;1;22;31.492;1;646
8000;53000;65960;HomeImp;Other;7.5;0;0;132.57;0;17;NA;1;647
8000;49232;61221;DebtCon;Other;23;0;0;258.19;3;29;41.247;1;648
8000;45557;56235;DebtCon;0;7;NA;1;84.69;NA;16;36.503;1;649
8000;61565;87624;DebtCon;ProfExe;14;0;0;204;0;17;23.563;1;650
8000;82547;105361;DebtCon;ProfExe;24;0;0;52.59;2;13;32.161;1;651
8000;70546;81272;DebtCon;Sales;4;0;0;119.07;0;31;33.362;1;652
8000;177683;251771;DebtCon;Sales;NA;0;0;138.51;0;22;39.735;1;653
8000;75690;96517;DebtCon;ProfExe;1;NA;NA;NA;NA;NA;27.336;1;654
8000;49685;81020;HomeImp;Other;2;0;3;129.36;0;15;47.001;0;655
8000;28000;41950;DebtCon;Office;2;0;0;103.4;1;20;NA;0;656
8000;47823;63000;DebtCon;Other;5;0;0;53.67;2;18;NA;0;657
8000;61000;90450;HomeImp;Other;4;2;1;139.87;0;9;NA;0;658
8000;58000;73750;DebtCon;Mgr;22;0;4;221.43;1;20;NA;0;659
8000;33000;38500;HomeImp;Other;2;0;0;NA;0;0;NA;0;660
8000;33689.3;48000;DebtCon;Other;3;0;0;103.73;0;13;NA;0;661
8000;47306;68350;HomeImp;Other;9;0;0;82.63;0;20;NA;0;662
8000;45000;56100;HomeImp;Other;9.9;0;0;92.3;3;34;NA;1;663
8000;69341;86900;DebtCon;Office;15;0;1;89.27;0;9;NA;1;664
8000;70917;83500;DebtCon;Mgr;8;0;0;107.5;0;23;NA;1;665
8000;NA;34226;HomeImp;Other;NA;NA;1;75.37;1;10;NA;1;666
8000;78720;86800;DebtCon;Other;0.1;4;0;NA;0;4;NA;1;667
8000;38758;46466.26;HomeImp;Mgr;21;1;1;229.3;1;18;NA;1;668
8000;79200;116500;HomeImp;Other;8;NA;NA;NA;NA;NA;NA;1;669
8000;63700;79754;DebtCon;0;3.8;0;0;208;0;16;NA;1;670
8000;41000;54000;DebtCon;Mgr;4;0;0;189.7;1;22;NA;1;671
8000;76600;96000;DebtCon;Mgr;2;0;0;73.03;2;24;NA;1;672
8000;65000;93600;DebtCon;Other;16;NA;NA;140.07;4;16;NA;1;673
8000;49000;60000;DebtCon;Mgr;11;0;0;107.53;1;19;NA;1;674
8000;37871;NA;HomeImp;ProfExe;15;6;2;179.63;0;30;NA;0;675
8000;4500;NA;DebtCon;Other;1;3;2;102.43;6;15;NA;0;676
8000;63152;NA;DebtCon;Other;9;1;1;132.9;1;26;NA;0;677
8000;21944;31352;DebtCon;Other;0;1;1;33.43;9;3;NA;0;678
8000;86804;113000;DebtCon;Other;7;1;3;145.17;1;20;NA;0;679
8000;36000;115800;DebtCon;Other;NA;0;0;168.23;3;30;NA;0;680
8000;32100;36739;HomeImp;Other;4;0;0;79.46;2;8;31.277;0;681
8000;47154;65458;DebtCon;Office;2;0;0;99.99;3;12;38.874;1;682
